# Number of cores: 10
# Iteration | Time | TimeStep | NumPartUpdates | ElapsedTicks (cycle.h)
1 0 0 183963 3.45886e+10
2 1e-08 1e-08 183963 3.19859e+10
3 2e-08 1e-08 183963 3.27121e+10
4 3e-08 1e-08 183963 3.2731e+10
5 4e-08 1e-08 183963 3.29447e+10
6 5e-08 1e-08 183963 3.17616e+10
7 6e-08 1e-08 183963 3.23126e+10
8 7e-08 1e-08 183964 3.31991e+10
9 8e-08 1e-08 183963 3.23147e+10
10 9e-08 1e-08 183963 3.28677e+10
11 1e-07 1e-08 183964 3.26094e+10
12 1.1e-07 1e-08 183963 3.28295e+10
13 1.2e-07 1e-08 183963 3.23607e+10
14 1.3e-07 1e-08 183963 3.279e+10
15 1.4e-07 1e-08 186256 3.35803e+10
16 1.5e-07 1e-08 186256 3.31371e+10
17 1.6e-07 1e-08 186255 3.2841e+10
18 1.7e-07 1e-08 186255 3.27458e+10
19 1.8e-07 1e-08 186255 3.1756e+10
20 1.9e-07 1e-08 186255 3.26209e+10
21 2e-07 1e-08 186255 3.15661e+10
22 2.1e-07 1e-08 186255 3.22889e+10
23 2.2e-07 1e-08 186255 3.18118e+10
24 2.3e-07 1e-08 186255 3.29793e+10
25 2.4e-07 1e-08 186255 3.18468e+10
26 2.5e-07 1e-08 186255 3.21964e+10
27 2.6e-07 1e-08 186255 3.17404e+10
28 2.7e-07 1e-08 186254 3.17026e+10
29 2.8e-07 1e-08 186254 3.3258e+10
30 2.9e-07 1e-08 186254 3.19298e+10
31 3e-07 1e-08 186254 3.24714e+10
32 3.1e-07 1e-08 186254 3.30908e+10
33 3.2e-07 1e-08 186254 3.2542e+10
34 3.3e-07 1e-08 186254 3.20705e+10
35 3.4e-07 1e-08 186254 3.25962e+10
36 3.5e-07 1e-08 186254 3.26849e+10
37 3.6e-07 1e-08 186255 3.25801e+10
38 3.7e-07 1e-08 186255 3.3074e+10
39 3.8e-07 1e-08 186255 3.20638e+10
40 3.9e-07 1e-08 188306 3.31353e+10
41 4e-07 1e-08 188305 3.30021e+10
42 4.1e-07 1e-08 188306 3.3234e+10
43 4.2e-07 1e-08 188305 3.22633e+10
44 4.3e-07 1e-08 188306 3.32161e+10
45 4.4e-07 1e-08 188306 3.2068e+10
46 4.5e-07 1e-08 188305 3.23431e+10
47 4.6e-07 1e-08 188305 3.29472e+10
48 4.7e-07 1e-08 188305 3.31947e+10
49 4.8e-07 1e-08 188305 3.1646e+10
50 4.9e-07 1e-08 186254 3.38917e+10
51 5e-07 1e-08 186254 3.22862e+10
52 5.1e-07 1e-08 186254 3.14376e+10
53 5.2e-07 1e-08 186254 3.14109e+10
54 5.3e-07 1e-08 186253 3.22141e+10
55 5.4e-07 1e-08 186253 3.24937e+10
56 5.5e-07 1e-08 186253 3.15856e+10
57 5.6e-07 1e-08 186253 3.12077e+10
58 5.7e-07 1e-08 186253 3.11483e+10
59 5.8e-07 1e-08 186253 3.18011e+10
60 5.9e-07 1e-08 186254 3.14936e+10
61 6e-07 1e-08 186254 3.16083e+10
62 6.1e-07 1e-08 186254 3.27944e+10
63 6.2e-07 1e-08 186254 3.30691e+10
64 6.3e-07 1e-08 186254 3.25708e+10
65 6.4e-07 1e-08 186254 3.16659e+10
66 6.5e-07 1e-08 190790 3.3257e+10
67 6.6e-07 1e-08 188305 3.21765e+10
68 6.7e-07 1e-08 188305 3.24206e+10
69 6.8e-07 1e-08 188304 3.22709e+10
70 6.9e-07 1e-08 188304 3.23127e+10
71 7e-07 1e-08 188303 3.20304e+10
72 7.1e-07 1e-08 188303 3.12704e+10
73 7.2e-07 1e-08 188303 3.24073e+10
74 7.3e-07 1e-08 188304 3.27518e+10
75 7.4e-07 1e-08 188303 3.27234e+10
76 7.5e-07 1e-08 188303 3.24965e+10
77 7.6e-07 1e-08 188304 3.16855e+10
78 7.7e-07 1e-08 188304 3.26358e+10
79 7.8e-07 1e-08 188304 3.24595e+10
80 7.9e-07 1e-08 188304 3.18251e+10
81 8e-07 1e-08 188305 3.23904e+10
82 8.1e-07 1e-08 188304 3.14037e+10
83 8.2e-07 1e-08 188304 3.21084e+10
84 8.3e-07 1e-08 188303 3.27458e+10
85 8.4e-07 1e-08 188303 3.26365e+10
86 8.5e-07 1e-08 188303 3.16628e+10
87 8.6e-07 1e-08 188304 3.16257e+10
88 8.7e-07 1e-08 188304 3.30135e+10
89 8.8e-07 1e-08 188303 3.19482e+10
90 8.9e-07 1e-08 188303 3.22844e+10
91 9e-07 1e-08 188303 3.27983e+10
92 9.1e-07 1e-08 188303 3.29996e+10
93 9.2e-07 1e-08 190789 3.28601e+10
94 9.3e-07 1e-08 190789 3.32404e+10
95 9.4e-07 1e-08 190789 3.24515e+10
96 9.5e-07 1e-08 190789 3.32833e+10
97 9.6e-07 1e-08 190789 3.2485e+10
98 9.7e-07 1e-08 190789 3.33455e+10
99 9.8e-07 1e-08 190788 3.2905e+10
100 9.9e-07 1e-08 190788 3.32486e+10
101 1e-06 1e-08 190788 3.24984e+10
102 1.01e-06 1e-08 190788 3.28478e+10
103 1.02e-06 1e-08 190788 3.32879e+10
104 1.03e-06 1e-08 190788 3.32668e+10
105 1.04e-06 1e-08 190788 3.1933e+10
106 1.05e-06 1e-08 190787 3.32779e+10
107 1.06e-06 1e-08 190788 3.31057e+10
108 1.07e-06 1e-08 190788 3.27557e+10
109 1.08e-06 1e-08 190788 3.28775e+10
110 1.09e-06 1e-08 190788 3.23192e+10
111 1.1e-06 1e-08 190788 3.29314e+10
112 1.11e-06 1e-08 190788 3.22382e+10
113 1.12e-06 1e-08 190788 3.24646e+10
114 1.13e-06 1e-08 195902 3.25285e+10
115 1.14e-06 1e-08 190786 3.26959e+10
116 1.15e-06 1e-08 190786 3.24673e+10
117 1.16e-06 1e-08 190786 3.32737e+10
118 1.17e-06 1e-08 190786 3.27206e+10
119 1.18e-06 1e-08 190786 3.22661e+10
120 1.19e-06 1e-08 190786 3.32953e+10
121 1.2e-06 1e-08 190785 3.19402e+10
122 1.21e-06 1e-08 190785 3.22452e+10
123 1.22e-06 1e-08 190785 3.25929e+10
124 1.23e-06 1e-08 190785 3.29408e+10
125 1.24e-06 1e-08 190785 3.33972e+10
126 1.25e-06 1e-08 190785 3.33906e+10
127 1.26e-06 1e-08 190785 3.28745e+10
128 1.27e-06 1e-08 190785 3.25483e+10
129 1.28e-06 1e-08 190785 3.30151e+10
130 1.29e-06 1e-08 190784 3.25054e+10
131 1.3e-06 1e-08 195900 3.24412e+10
132 1.31e-06 1e-08 195899 3.22191e+10
133 1.32e-06 1e-08 195900 3.28022e+10
134 1.33e-06 1e-08 196352 3.29283e+10
135 1.34e-06 1e-08 196352 3.19157e+10
136 1.35e-06 1e-08 196352 3.31593e+10
137 1.36e-06 1e-08 190785 3.26543e+10
138 1.37e-06 1e-08 190785 3.35142e+10
139 1.38e-06 1e-08 190785 3.24383e+10
140 1.39e-06 1e-08 190786 3.34023e+10
141 1.4e-06 1e-08 196716 3.2094e+10
142 1.41e-06 1e-08 196716 3.33375e+10
143 1.42e-06 1e-08 196716 3.18309e+10
144 1.43e-06 1e-08 196716 3.26702e+10
145 1.44e-06 1e-08 196716 3.25279e+10
146 1.45e-06 1e-08 196716 3.24923e+10
147 1.46e-06 1e-08 197971 3.31385e+10
148 1.47e-06 1e-08 197972 3.28822e+10
149 1.48e-06 1e-08 197971 3.29654e+10
150 1.49e-06 1e-08 197971 3.3305e+10
151 1.5e-06 1e-08 197971 3.35048e+10
152 1.51e-06 1e-08 199044 3.36316e+10
153 1.52e-06 1e-08 197972 3.29329e+10
154 1.53e-06 1e-08 196354 3.2975e+10
155 1.54e-06 1e-08 197971 3.34298e+10
156 1.55e-06 1e-08 197971 3.26334e+10
157 1.56e-06 1e-08 196716 3.30714e+10
158 1.57e-06 1e-08 196716 3.31398e+10
159 1.58e-06 1e-08 196717 3.35842e+10
160 1.59e-06 1e-08 196717 3.51079e+10
161 1.6e-06 1e-08 196717 3.37391e+10
