0 0.000e+00 1.667e-02 0.000e+00 nan 0.000e+00 nan nan nan nan
1 1.667e-02 3.333e-02 0.000e+00 nan 0.000e+00 nan nan nan nan
2 3.333e-02 5.000e-02 0.000e+00 nan 0.000e+00 nan nan nan nan
3 5.000e-02 6.667e-02 1.858e+03 6.886e-01 1.772e+00 4.004e-01 3.034e+02 2.129e-02 4.305e+00
4 6.667e-02 8.333e-02 0.000e+00 nan 0.000e+00 nan nan nan nan
5 8.333e-02 1.000e-01 0.000e+00 nan 0.000e+00 nan nan nan nan
6 1.000e-01 1.167e-01 0.000e+00 nan 0.000e+00 nan nan nan nan
7 1.167e-01 1.333e-01 0.000e+00 nan 0.000e+00 nan nan nan nan
8 1.333e-01 1.500e-01 0.000e+00 nan 0.000e+00 nan nan nan nan
9 1.500e-01 1.667e-01 0.000e+00 nan 0.000e+00 nan nan nan nan
10 1.667e-01 1.833e-01 0.000e+00 nan 0.000e+00 nan nan nan nan
11 1.833e-01 2.000e-01 0.000e+00 nan 0.000e+00 nan nan nan nan
12 2.000e-01 2.167e-01 0.000e+00 nan 0.000e+00 nan nan nan nan
13 2.167e-01 2.333e-01 0.000e+00 nan 0.000e+00 nan nan nan nan
14 2.333e-01 2.500e-01 0.000e+00 nan 0.000e+00 nan nan nan nan
15 2.500e-01 2.667e-01 0.000e+00 nan 0.000e+00 nan nan nan nan
16 2.667e-01 2.833e-01 0.000e+00 nan 0.000e+00 nan nan nan nan
17 2.833e-01 3.000e-01 0.000e+00 nan 0.000e+00 nan nan nan nan
18 3.000e-01 3.167e-01 0.000e+00 nan 0.000e+00 nan nan nan nan
19 3.167e-01 3.333e-01 0.000e+00 nan 0.000e+00 nan nan nan nan
20 3.333e-01 3.500e-01 0.000e+00 nan 0.000e+00 nan nan nan nan
21 3.500e-01 3.667e-01 0.000e+00 nan 0.000e+00 nan nan nan nan
22 3.667e-01 3.833e-01 0.000e+00 nan 0.000e+00 nan nan nan nan
23 3.833e-01 4.000e-01 0.000e+00 nan 0.000e+00 nan nan nan nan
24 4.000e-01 4.167e-01 0.000e+00 nan 0.000e+00 nan nan nan nan
25 4.167e-01 4.333e-01 0.000e+00 nan 0.000e+00 nan nan nan nan
