# R [h^-1 Mpc], kT [keV]
0.02164182018928114, 13.29349748872382
0.022286727497794135, 13.240505351534008
0.02295085247991018, 13.182165383985591
0.023634767805490255, 13.123825416437175
0.02433906320945621, 13.069860946454888
0.02506434600031464, 13.011034812510236
0.02581124158383433, 12.958042675320424
0.02658039400232886, 12.932762022716108
0.027372466490009312, 12.91137070128169
0.028188142044886032, 12.88997937984727
0.029028124017712563, 12.869074224809088
0.029893136718479593, 12.847682903374668
0.03078392604098186, 12.826291581940248
0.031701260105996665, 12.803441761317119
0.03264592992362848, 12.780105774297752
0.033618750075390884, 12.756769787278385
0.03462055941661393, 12.732947633862782
0.035652221799782655, 12.709125480447177
0.03671462681943038, 12.685789493427812
0.03780869057922936, 12.65564717686113
0.03893535648193969, 12.59925187489766
0.04009559604289855, 12.540425740953006
0.041290409727750096, 12.481599607008352
0.042520827815139585, 12.4227734730637
0.04378791128511442, 12.363947339119045
0.04509275273399938, 12.304635038778155
0.04643647731653373, 12.241919573663607
0.047820243716083746, 12.181634940530241
0.04924524514376632, 12.118433309019458
0.05071271036734574, 12.057662509489857
0.05222390477079071, 11.995433210771544
0.053780131445405194, 11.934176244845707
0.05538273231347402, 11.875350110901053
0.057033089285392136, 11.83013663605103
0.05873262545127529, 11.786381660389718
0.06048280630807974, 11.742626684728405
0.062285141023288935, 11.698385542670856
0.06414118373625706, 11.65511673340578
0.06605253489833143, 11.610875591348229
0.06802084265290938, 11.562745118120786
0.0700478042566196, 11.511697646515922
0.0721351675428535, 11.460650174911057
0.07428473242890858, 11.409602703306192
0.0764983524680429, 11.358069065305092
0.0787779364477804, 11.307507760096463
0.08112545003584301, 11.255487955699124
0.08354291747513143, 11.195689488961996
0.08603242332921363, 11.13443252303616
0.08859611427982851, 11.075120222695269
0.09123620097795254, 11.016294088750616
0.09395495995002759, 10.957467954805962
0.0967547355609916, 10.898155654465072
0.09963794203580698, 10.830092358991918
0.10260706554122782, 10.761542897122528
0.10566466632960254, 10.69104876966819
0.10881338094655969, 10.622499307798801
0.11205592450448101, 10.552005180344464
0.11539509302372193, 10.4824833856826
0.11883376584359842, 10.417823254983105
0.12237490810521909, 10.36531728418953
0.12602157330830355, 10.312811313395954
0.12977690594419172, 10.26030534260238
0.13364414420731457, 10.20877170460128
0.1376266227874642, 10.15675190020394
0.14172777574527118, 10.10521826220284
0.1459511394733686, 10.059518620956577
0.15030035574579625, 10.017708310880213
0.1547791748582744, 9.97541183440761
0.15939145886205475, 9.933115357935009
0.16414118489413773, 9.891305047858644
0.16903244860672698, 9.848522404989804
0.1740694676988787, 9.798447266177412
0.1792565855533914, 9.731842469892971
0.184598274982071, 9.66475150721229
0.19009914208260223, 9.597174378135374
0.19576393021035132, 9.528624916265985
0.20159752406852474, 9.461533953585306
0.2076049539202111, 9.39395682450839
0.21379139992593846, 9.317142533902974
0.22016219661048675, 9.23546657933519
0.2267228374628075, 9.156707623144827
0.2334789796730171, 9.075031668577044
0.24043644901054825, 8.99627271238668
0.2476012448476661, 8.914596757818899
0.2549795453326809, 8.830976137666166
0.26257771271731756, 8.741035354362356
0.27040229884283645, 8.649636071869839
0.2784600507896357, 8.55969528856603
0.28675791669520684, 8.468782172469746
0.29530305174545984, 8.378355222769699
0.3041028243445854, 8.285983607484706
0.3131648224687728, 8.184374830671214
0.3224968602092636, 8.079362889084063
0.3321069845103821, 7.973864781100675
0.34200348210835385, 7.868366673117288
0.35219488667689436, 7.763840897926374
0.3626899861857299, 7.658342789942987
0.3734978304783972, 7.550413849978416
0.38462773907585274, 7.433247748485345
0.3960893092126244, 7.315595480596039
0.40789242411243315, 7.202318710272862
0.42004726151042043, 7.09001427274216
0.43256430242933114, 6.973334337645326
0.4454543402172187, 6.859085234529678
0.458728489854466, 6.766227452848446
0.47239819753814777, 6.678717501525821
0.48647525055199764, 6.591207550203196
0.5009717874304928, 6.511962427616597
0.5117853240522606, 6.458873057147537
0.5284448457610844, 6.326733030650372
0.544192039860134, 6.262559066347114
0.560408486567062, 6.211511594742248
0.577108169199062, 6.161436455929858
0.5943054877639471, 6.115736814683599
0.6120152713771655, 6.0783020021733645
0.6302527910488327, 6.034060860115813
0.6490337728518059, 5.990305884454502
0.6683744114821556, 5.996139881209343
0.686227468931639, 6.008719436711971
0.7088018653288362, 6.050104351191628
0.72992354082749, 6.065175509474971
0.7516746237779194, 6.087052997305626
0.7740738699715566, 6.111361317117467
0.7971405941060102, 6.164839620703516
0.8208946864399801, 6.277630224630455
